"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","response","id_correct"
"694","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",57,"id","Hindi","hindi","audio","female","hindi",1
"695","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"696","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",59,"id","English (India)","english","audio","female","english",1
"697","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",60,"id","Mandarin","chinese","audio","female","chinese",1
"698","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",61,"id","Tamil","tamil","audio","female","idk",0
"699","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",62,"id","Urdu","urdu","audio","female","hindi",0
"700","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","sanskrit",0
"701","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"702","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"703","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"704","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"705","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"706","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","sanskrit",0
"707","india-socioling","zenith","Z07A09",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"708","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"709","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"710","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"711","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"712","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",59,"id","English (India)","english","audio","female","english",1
"713","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"714","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",61,"id","Tamil","tamil","audio","female","bengali",0
"715","india-socioling","zenith","Z07A10",7,7,13,2.39478202884055,"male","muslim","hindi","gujarati","hindi english gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"716","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"717","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"718","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"719","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"720","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"721","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","french",0
"722","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"723","india-socioling","zenith","Z07A11",7,7,13,2.39478202884055,"male","hindu","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"724","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"725","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"726","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"727","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"728","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",59,"id","English (India)","english","audio","female","tamil",0
"729","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"730","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"731","india-socioling","zenith","Z07A12",7,7,13,2.39478202884055,"male","hindu","hindi","gujarati","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"732","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"733","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"734","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"735","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"736","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",59,"id","English (India)","english","audio","female","english",1
"737","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"738","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"739","india-socioling","zenith","Z07A13",7,7,12,1.39478202884055,"male",NA,"gujarati","gujarati","hindi",62,"id","Urdu","urdu","audio","female","hindi",1
"740","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"741","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"742","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"743","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"744","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",59,"id","English (India)","english","audio","female","arabic",0
"745","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"746","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",61,"id","Tamil","tamil","audio","female","sanskrit",0
"747","india-socioling","zenith","Z07A14",7,7,13,2.39478202884055,"male","hindu","gujarati","gujarati","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"748","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",55,"id","Marathi","marathi","audio","female","tamil",0
"749","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"750","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"751","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"752","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"753","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"754","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",61,"id","Tamil","tamil","audio","female","chinese",0
"755","india-socioling","zenith","Z07A16",7,7,12,1.39478202884055,"male","muslim","hindi, urdu","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"756","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"757","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"758","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"759","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"760","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",59,"id","English (India)","english","audio","female","chinese",0
"761","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"762","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",61,"id","Tamil","tamil","audio","female","marathi",0
"763","india-socioling","zenith","Z07A18",7,7,12,1.39478202884055,"male","muslim","hindi, gujarati","hindi","hindi",62,"id","Urdu","urdu","audio","female","marathi",0
"764","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",55,"id","Marathi","marathi","audio","female","marathi",1
"765","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",56,"id","English (U.S.)","english","audio","female","english",1
"766","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",57,"id","Hindi","hindi","audio","female","hindi",1
"767","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"768","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",59,"id","English (India)","english","audio","female","english",1
"769","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",60,"id","Mandarin","chinese","audio","female","chinese",1
"770","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",61,"id","Tamil","tamil","audio","female","telugu",0
"771","india-socioling","zenith","Z07A19",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi english",62,"id","Urdu","urdu","audio","female","hindi",0
"772","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"773","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"774","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"775","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"776","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"777","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"778","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","marathi",0
"779","india-socioling","zenith","Z07A20",7,7,12,1.39478202884055,"male","muslim","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"780","india-socioling","zenith","Z07A21",7,7,12,1.39478202884055,"male","hindu","hindi","hindi","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
